"memberNumber","Recency","Frequency","Monetary","recency.log","frequency.log","monetary.log","recency.z","frequency.z","monetary.z","response","cluster"
1860,745.239583333333,4,818,6.61370575504799,1.38629436111989,6.70686233660275,1.64691289415006,-1.22704133988704,1.88997764767037,"no","3"
1861,362.239583333333,5,525.2,5.89230582532381,1.6094379124341,6.26377914242864,-0.119843133605592,-0.860680005843997,-0.452420910981349,"no","2"
1862,338.239583333333,15,475.666666666667,5.82375447081419,2.70805020110221,6.16471732880873,-0.287729923997957,0.943042581262174,-0.976119964549005,"yes","4"
1863,370.239583333333,14,417.571428571429,5.91415031860854,2.63905732961526,6.03445561605593,-0.066344528194272,0.82976877035187,-1.66476004887536,"no","1"
1864,316.239583333333,8,527,5.75650010142284,2.07944154167984,6.26720054854136,-0.452440312257219,-0.0890190924928684,-0.434333344464773,"no","4"
1865,249.239583333333,14,469.857142857143,5.51841461592584,2.63905732961526,6.15242869713374,-1.03552737574471,0.82976877035187,-1.04108490454619,"no","4"
1866,274.239583333333,18,611.5,5.61400211605781,2.89037175789616,6.41591495512723,-0.801427280807324,1.24238158693114,0.35185854053052,"yes","4"
1867,498.239583333333,11,504,6.21108105236826,2.39789527279837,6.22257626807137,0.660858431052562,0.43382431067269,-0.670243556425351,"no","2"
1868,647.239583333333,7,547.571428571429,6.47271652477226,1.94591014905531,6.30549291632524,1.30162096636526,-0.308253477042298,-0.2318973498622,"no","2"
1869,450.239583333333,11,639,6.10977984849323,2.39789527279837,6.45990445437753,0.412765098643277,0.43382431067269,0.584412925338088,"no","2"
1870,334.239583333333,25,650.68,5.81185805119826,3.2188758248682,6.47801796989825,-0.316865040594388,1.78172582298738,0.680171629811031,"no","4"
1871,604.239583333333,2,392,6.40397078043348,0.693147180559945,5.97126183979046,1.13325810245492,-2.3650635872812,-1.9988395454266,"no","1"
1872,350.239583333333,10,655.6,5.85861744411342,2.30258509299405,6.48555084686967,-0.202348202037652,0.277342241550171,0.719994851256497,"no","4"
1873,324.239583333333,6,657.833333333333,5.78148269726289,1.79175946922805,6.48895160643479,-0.391256286627688,-0.561341000175034,0.737973267970091,"no","2"
1874,376.239583333333,9,454.444444444444,5.93022613018703,2.19722457733622,6.11907567170063,-0.0269738049142915,0.10435933953697,-1.21740862823611,"no","1"
1875,376.239583333333,5,364.6,5.93022613018703,1.6094379124341,5.89880086224456,-0.0269738049142915,-0.860680005843997,-2.3819109225263,"no","1"
1876,419.239583333333,2,563.5,6.03844255443957,0.693147180559945,6.33416733347983,0.238055358483934,-2.3650635872812,-0.0803075033136611,"no","3"
1877,679.239583333333,11,687.727272727273,6.52097391264722,2.39789527279837,6.53339235342409,1.41980649342016,0.43382431067269,0.972913213925753,"yes","2"
1878,255.239583333333,21,617.380952380952,5.54220264654831,3.04452243772342,6.42548626024934,-0.977268919153578,1.49546911006387,0.402458092978558,"no","4"
1879,640.239583333333,8,585.25,6.46184245526096,2.07944154167984,6.37203910637102,1.27498965263244,-0.0890190924928684,0.119904979128291,"no","2"
1880,328.239583333333,4,482,5.79374377873675,1.38629436111989,6.1779441140506,-0.361228089079868,-1.22704133988704,-0.906195392609617,"no","1"
1881,298.239583333333,11,594.181818181818,5.69789713441113,2.39789527279837,6.38718536374147,-0.595962845246511,0.43382431067269,0.199977010521034,"no","4"
1882,318.239583333333,6,591.333333333333,5.76280450582041,1.79175946922805,6.38237987420142,-0.437000409906432,-0.561341000175034,0.174572364350199,"yes","4"
1883,277.239583333333,10,482.6,5.62488205413902,2.30258509299405,6.17918815319093,-0.774781594559569,0.277342241550171,-0.899618669485079,"yes","4"
1884,241.239583333333,12,536,5.48579056139398,2.484906649788,6.2841341610708,-1.11542583791399,0.576681247219135,-0.344812301682591,"no","4"
1885,227.239583333333,11,511,5.42600489408987,2.39789527279837,6.2363695902037,-1.26184488195703,0.43382431067269,-0.597323937025148,"no","4"
1886,250.239583333333,4,471,5.52241879228736,1.38629436111989,6.15485809401642,-1.02572088362929,-1.22704133988704,-1.02824168270616,"no","1"
1887,273.239583333333,22,656.227272727273,5.61034900495154,3.09104245335832,6.4865071812715,-0.810373990948446,1.57184655806686,0.72505059779321,"yes","4"
1888,429.239583333333,14,635,6.06201523235054,2.63905732961526,6.45362499889269,0.295786402075053,0.82976877035187,0.551216027621778,"no","2"
1889,346.239583333333,18,588.722222222222,5.84713097281315,2.89037175789616,6.37795446327867,-0.230479328159552,1.24238158693114,0.151177037460856,"no","4"
1890,439.239583333333,8,519.5,6.08504501212086,2.07944154167984,6.25286681053928,0.352187852297899,-0.0890190924928684,-0.510109920235714,"yes","2"
1891,766.239583333333,6,515.166666666667,6.64149489281326,1.79175946922805,6.24449047290406,1.71497032613746,-0.561341000175034,-0.554392171202359,"no","2"
1892,262.239583333333,15,530.6,5.56925852611893,2.70805020110221,6.27400844170364,-0.911007284867178,0.943042581262174,-0.398342814152522,"yes","4"
1893,492.239583333333,8,792.5,6.19896555596132,2.07944154167984,6.67519250575144,0.631186780939719,-0.0890190924928684,1.72255228125102,"no","3"
1894,310.239583333333,14,648.428571428571,5.7373448484472,2.63905732961526,6.47455185340115,-0.499352790708454,0.82976877035187,0.661847697886553,"yes","4"
1895,625.239583333333,13,518.230769230769,6.43813490961628,2.56494935746154,6.25042064349912,1.21692830906252,0.708096889710195,-0.523041798998954,"no","2"
1896,602.239583333333,12,661.083333333333,6.40065534509523,2.484906649788,6.493879903514,1.1251383825504,0.576681247219135,0.764027147076177,"no","2"
1897,562.239583333333,8,647,6.33192806391517,2.07944154167984,6.4723462945009,0.956820736134019,-0.0890190924928684,0.650187815370358,"no","2"
1898,637.239583333333,2,595,6.45714569684304,0.693147180559945,6.38856140554563,1.26348698136249,-2.3650635872812,0.207251577421998,"no","3"
1899,289.239583333333,12,543.916666666667,5.66725535274885,2.484906649788,6.29879604884722,-0.67100659036262,0.576681247219135,-0.267300933058907,"yes","4"
1900,319.239583333333,10,581.3,5.76594186582381,2.30258509299405,6.36526697470731,-0.429316808246843,0.277342241550171,0.0841035051462894,"no","4"
1901,253.239583333333,12,589,5.53433601033155,2.484906649788,6.37842618365159,-0.996534830309728,0.576681247219135,0.153670829001884,"yes","4"
1902,251.239583333333,7,588,5.526406999144,1.94591014905531,6.37672694789863,-1.015953501885,-0.308253477042298,0.144687668658912,"yes","4"
1903,517.239583333333,10,483.3,6.24850617786962,2.30258509299405,6.18063757885104,0.752515032813436,0.277342241550171,-0.891956152328602,"yes","2"
1904,478.239583333333,6,559,6.17011182728511,1.79175946922805,6.3261494731551,0.560522095566915,-0.561341000175034,-0.122694632220977,"no","2"
1905,295.239583333333,26,595.961538461538,5.68778717361964,3.25809653802148,6.39017613220037,-0.620722806306624,1.84611913710436,0.215787972930569,"no","4"
1907,386.239583333333,5,626.6,5.956457859132,1.6094379124341,6.44030837851809,0.0372694301102798,-0.860680005843997,0.480816534294756,"no","3"
1908,379.239583333333,20,531.5,5.93816815136055,2.99573227355399,6.275703197782,-0.0075232710249447,1.41536448894434,-0.389383336006158,"no","4"
1909,343.239583333333,7,819.428571428571,5.83842869701595,1.94591014905531,6.70860723322414,-0.251791775785887,-0.308253477042298,1.89920219823942,"no","3"
1910,283.239583333333,10,562.7,5.64629312370967,2.30258509299405,6.33274662643923,-0.722344472422481,0.277342241550171,-0.0878181969439313,"no","4"
1911,433.239583333333,7,507.142857142857,6.07129088522147,1.94591014905531,6.22879273341415,0.318503087987885,-0.308253477042298,-0.637379661675343,"yes","2"
1912,352.239583333333,6,413.166666666667,5.8643115785412,1.79175946922805,6.02385106280714,-0.188402891110077,-0.561341000175034,-1.72082195908035,"no","1"
1913,356.239583333333,16,538.875,5.87560349138929,2.77258872223978,6.2894836330673,-0.160748251475066,1.0490031549013,-0.316531844064471,"no","4"
1914,431.239583333333,7,453.714285714286,6.06666381346447,1.94591014905531,6.11746767331171,0.30717108394866,-0.308253477042298,-1.22590945417136,"yes","1"
1915,367.239583333333,4,544.75,5.9060144506853,1.38629436111989,6.30032697382473,-0.086269805564195,-1.22704133988704,-0.259207562540956,"no","3"
1916,266.239583333333,7,714.142857142857,5.58439659262761,1.94591014905531,6.57108302235826,-0.873933161138039,-0.308253477042298,1.17216827425497,"no","4"
1917,376.239583333333,11,586.363636363636,5.93022613018703,2.39789527279837,6.37394013699145,-0.0269738049142915,0.43382431067269,0.129954945915097,"no","2"
1918,314.239583333333,4,601.5,5.75015569921478,1.38629436111989,6.39942653541473,-0.467978171885077,-1.22704133988704,0.264691049014667,"no","3"
1919,356.239583333333,4,568.5,5.87560349138929,1.38629436111989,6.34300131319059,-0.160748251475066,-1.22704133988704,-0.0336058869722588,"no","3"
1920,540.239583333333,6,768.5,6.29201271400413,1.79175946922805,6.64444056297865,0.859065410482317,-0.561341000175034,1.55997941147433,"no","3"
1921,271.239583333333,14,539.428571428571,5.60300250165952,2.63905732961526,6.29051037821008,-0.828366062252181,0.82976877035187,-0.311103864908026,"yes","4"
1922,306.239583333333,19,570.578947368421,5.72436774767502,2.94443897916644,6.34665154249485,-0.531134566762692,1.33115018094122,-0.0143086263822124,"no","4"
1923,246.239583333333,12,528.25,5.50630497797304,2.484906649788,6.26956965649617,-1.06518467811681,0.576681247219135,-0.421808845382908,"no","4"
1924,265.239583333333,14,489.714285714286,5.58063350559509,2.63905732961526,6.19382213066236,-0.883149209579037,0.82976877035187,-0.822254851161292,"yes","4"
1925,798.239583333333,2,716,6.6824087821309,0.693147180559945,6.57368016696065,1.81517114068217,-2.3650635872812,1.18589830927601,"no","3"
1926,297.239583333333,6,667.333333333333,5.69453849150297,1.79175946922805,6.50328967120706,-0.604188383340662,-0.561341000175034,0.813772717594917,"no","4"
1927,451.239583333333,6,456.666666666667,6.1119984253548,1.79175946922805,6.12395373015406,0.418198539764768,-0.561341000175034,-1.19162034007583,"yes","1"
1928,326.239583333333,9,524.777777777778,5.78763202964697,2.19722457733622,6.2629748925599,-0.376196165869974,0.10435933953697,-0.456672649160792,"no","4"
1929,395.239583333333,21,542.333333333333,5.97949212111442,3.04452243772342,6.29588081855093,0.0936818575662879,1.49546911006387,-0.282712556279901,"yes","4"
1930,267.239583333333,13,508,5.58814557190823,2.56494935746154,6.23048144757848,-0.864751663512315,0.708096889710195,-0.628452124642748,"yes","4"
1931,304.239583333333,16,520.9375,5.71781549408624,2.77258872223978,6.25563007294511,-0.547181468136501,1.0490031549013,-0.495501688730431,"no","4"
1932,336.239583333333,20,635.15,5.81782395150187,2.99573227355399,6.45386119146947,-0.302254157105079,1.41536448894434,0.552464680603167,"no","4"
1933,658.239583333333,2,397,6.48956897346326,0.693147180559945,5.98393628068719,1.34289372517832,-2.3650635872812,-1.93183499079989,"no","1"
1934,368.239583333333,19,595.842105263158,5.90873376799991,2.94443897916644,6.38997570791167,-0.0796100180330332,1.33115018094122,0.21472841217282,"no","4"
1935,712.239583333333,11,562.181818181818,6.56841434825645,2.39789527279837,6.33182531746889,1.53599125047164,0.43382431067269,-0.092688778434241,"no","2"
1936,359.239583333333,6,352.166666666667,5.88398952894608,1.79175946922805,5.864104548388,-0.140210292165701,-0.561341000175034,-2.56533605946842,"no","1"
1937,296.239583333333,13,560.461538461538,5.69116853008713,2.56494935746154,6.32876062010697,-0.61244164120696,0.708096889710195,-0.108890572538923,"yes","4"
1938,458.239583333333,10,602.7,6.12739215505574,2.30258509299405,6.401419560489,0.45589879952108,0.277342241550171,0.275227352631451,"no","2"
1939,283.239583333333,14,591.857142857143,5.64629312370967,2.63905732961526,6.38326529302209,-0.722344472422481,0.82976877035187,0.179253209384759,"yes","4"
1940,264.239583333333,11,707.181818181818,5.57685620423196,2.39789527279837,6.5612878014084,-0.892400069853608,0.43382431067269,1.12038497094693,"yes","4"
1941,327.239583333333,5,523.6,5.79069257336921,1.6094379124341,6.26072803403575,-0.368700692351507,-0.860680005843997,-0.468550865797466,"yes","2"
1942,664.239583333333,4,692.25,6.49864290267027,1.38629436111989,6.53994716205107,1.36511637652795,-1.22704133988704,1.00756579042148,"no","3"
1943,313.239583333333,20,559.65,5.74696833969839,2.99573227355399,6.32731158833528,-0.475784225651056,1.41536448894434,-0.116551007369422,"no","4"
1944,343.239583333333,4,746,5.83842869701595,1.38629436111989,6.61472560020376,-0.251791775785887,-1.22704133988704,1.40288862832234,"no","3"
1945,466.239583333333,14,550.642857142857,6.14469962933222,2.63905732961526,6.311086426844,0.49828594601677,0.82976877035187,-0.202326760976804,"no","2"
1946,244.239583333333,12,584.166666666667,5.4981496424529,2.484906649788,6.37018633024064,-1.08515763291609,0.576681247219135,0.110110113977947,"yes","4"
1947,755.239583333333,9,563.111111111111,6.62703502782917,2.19722457733622,6.33347696410481,1.67955716269158,0.10435933953697,-0.0839572021743919,"no","2"
1948,349.239583333333,22,570.272727272727,5.85575817187505,3.09104245335832,6.34611471529837,-0.209350748411724,1.57184655806686,-0.0171466109138098,"no","4"
1949,383.239583333333,15,520.266666666667,5.94866033756085,2.70805020110221,6.25434150064079,0.0181727852815694,0.943042581262174,-0.502313840371584,"no","2"
1950,271.239583333333,10,500.5,5.60300250165952,2.30258509299405,6.21560759875528,-0.828366062252181,0.277342241550171,-0.707084044117882,"no","4"
1951,291.239583333333,6,450,5.6741462388612,1.79175946922805,6.10924758276437,-0.654130355594722,-0.561341000175034,-1.26936569106607,"no","1"
1952,259.239583333333,10,561.6,5.55775266629597,2.30258509299405,6.3307898527116,-0.939185894760436,0.277342241550171,-0.0981628546052457,"no","4"
1953,518.239583333333,4,714.5,6.2504376514194,1.38629436111989,6.57158299736992,0.757245338980542,-1.22704133988704,1.17481143644682,"no","3"
1954,368.239583333333,11,555,5.90873376799991,2.39789527279837,6.31896811374643,-0.0796100180330332,0.43382431067269,-0.160659524930057,"no","2"
1955,543.239583333333,8,642.75,6.29755044423265,2.07944154167984,6.465755846146,0.872627677205937,-0.0890190924928684,0.615346826295686,"no","2"
1956,939.239583333333,2,391.5,6.84507059398357,0.693147180559945,5.96998551543086,2.2135406507627,-2.3650635872812,-2.00558694722296,"yes","1"
1957,556.239583333333,4,724,6.32119910671334,1.38629436111989,6.58479139238572,0.930544812021983,-1.22704133988704,1.24463878682685,"no","3"
1958,402.239583333333,7,443.571428571429,5.99704788953553,1.94591014905531,6.09485884531227,0.136677092805269,-0.308253477042298,-1.34543302630193,"no","1"
1959,239.239583333333,19,639.842105263158,5.47746549054858,2.94443897916644,6.46122143538935,-1.13581448572441,1.33115018094122,0.591375262128148,"no","4"
1960,578.239583333333,4,647.25,6.35998828682622,1.38629436111989,6.47273261863165,1.02554207353034,-1.22704133988704,0.652230152111923,"no","3"
1961,237.239583333333,12,525.5,5.46907053066032,2.484906649788,6.26435019031701,-1.15637429641224,0.576681247219135,-0.44940201573049,"yes","4"
1962,427.239583333333,10,630.5,6.05734494096901,2.30258509299405,6.44651315540497,0.284348550323617,0.277342241550171,0.51361863698719,"yes","2"
1963,222.239583333333,2,779.5,5.40375600415426,0.693147180559945,6.65865268849783,-1.3163338814495,-2.3650635872812,1.63511307208079,"no","3"
1964,617.239583333333,10,486.1,6.42525725215471,2.30258509299405,6.18641436405141,1.18539007623749,0.277342241550171,-0.861416665602609,"no","2"
1965,370.239583333333,4,631.25,5.91415031860854,1.38629436111989,6.44770198058957,-0.066344528194272,-1.22704133988704,0.519903466643335,"no","3"
1966,656.239583333333,16,471.25,6.48652594076398,2.77258872223978,6.15538873876222,1.33544113731051,1.0490031549013,-1.02543638224776,"no","2"
1967,286.239583333333,15,665.933333333333,5.65682916410442,2.70805020110221,6.50118956542994,-0.696541014300127,0.943042581262174,0.802670322356242,"yes","4"
1968,310.239583333333,11,607.909090909091,5.7373448484472,2.39789527279837,6.41002534925561,-0.499352790708454,0.43382431067269,0.320722617331214,"yes","4"
1969,382.239583333333,14,607.928571428571,5.94604759351133,2.63905732961526,6.4100573938617,0.0117740027085885,0.82976877035187,0.32089202398016,"no","2"
